"subject" "age" "gender" "order" "block" "trial_num" "condition" "compatibility" "target" "cue_nocue" "button_pressed" "rt" "ac"
10 31 1 2 3 19 1 2 1 1 1 333 1
10 31 1 2 3 20 3 4 2 1 2 394 1
10 31 1 2 3 21 1 1 2 1 1 366 0
10 31 1 2 3 22 1 2 2 1 2 426 1
10 31 1 2 3 23 1 2 1 1 1 437 1
10 31 1 2 3 24 1 1 1 1 1 430 1
10 31 1 2 3 25 1 2 1 1 1 417 1
10 31 1 2 3 26 1 2 1 1 1 339 1
10 31 1 2 3 27 3 4 1 1 1 401 1
10 31 1 2 3 28 3 4 2 1 2 532 1
10 31 1 2 3 29 1 2 1 1 1 482 1
10 31 1 2 3 30 1 2 1 1 1 442 1
10 31 1 2 3 31 1 2 2 1 2 508 1
10 31 1 2 3 32 1 2 1 1 1 426 1
10 31 1 2 3 33 1 1 2 1 2 477 1
10 31 1 2 3 34 3 4 1 1 1 349 1
10 31 1 2 3 35 3 4 1 1 1 402 1
10 31 1 2 3 36 1 1 1 1 1 373 1
10 31 1 2 3 37 1 2 2 1 2 417 1
10 31 1 2 3 38 1 1 1 1 1 444 1
10 31 1 2 3 39 1 1 2 1 2 549 0
10 31 1 2 3 40 3 4 2 1 2 427 1
10 31 1 2 3 41 3 4 1 1 1 365 1
10 31 1 2 3 42 1 2 1 1 1 449 1
10 31 1 2 3 43 1 1 1 1 1 379 1
10 31 1 2 3 44 1 2 2 1 2 367 1
10 31 1 2 3 45 1 2 1 1 1 355 1
10 31 1 2 3 46 1 1 1 1 1 361 1
10 31 1 2 3 47 3 4 2 1 2 421 1
10 31 1 2 3 48 1 1 2 1 2 360 1
10 31 1 2 3 49 1 1 2 1 2 397 1
10 31 1 2 3 50 1 2 1 1 1 368 1
10 31 1 2 3 51 1 2 2 1 2 357 1
10 31 1 2 3 52 1 1 2 1 2 386 1
10 31 1 2 3 53 1 2 1 1 1 374 1
10 31 1 2 3 54 3 4 1 1 1 378 1
10 31 1 2 3 55 1 1 2 1 2 422 1
10 31 1 2 3 56 1 1 2 1 2 425 1
10 31 1 2 3 57 1 1 1 1 1 379 1
10 31 1 2 3 58 1 2 1 1 1 359 1
10 31 1 2 3 59 1 2 2 1 2 452 1
10 31 1 2 3 60 3 4 2 1 2 341 1
10 31 1 2 0 1 1 1 2 2 2 3078 1
10 31 1 2 0 2 1 2 2 2 2 2478 1
10 31 1 2 0 3 1 1 1 2 1 3382 1
10 31 1 2 0 4 3 4 1 2 1 10097 1
10 31 1 2 0 5 1 2 2 2 2 776 1
10 31 1 2 0 6 3 4 2 2 2 692 1
10 31 1 2 0 7 3 4 2 2 2 420 1
10 31 1 2 0 8 3 4 2 2 2 382 1
10 31 1 2 0 9 1 2 1 2 1 666 1
10 31 1 2 0 10 1 1 1 2 1 467 1
10 31 1 2 1 1 1 2 1 2 1 858 1
10 31 1 2 1 2 1 2 2 2 2 394 1
10 31 1 2 1 3 1 1 1 2 1 542 1
10 31 1 2 1 4 3 4 1 2 1 435 1
10 31 1 2 1 5 3 4 1 2 1 445 1
10 31 1 2 1 6 1 2 2 2 2 503 1
10 31 1 2 1 7 1 1 2 2 2 670 1
10 31 1 2 1 8 3 4 2 2 2 447 1
10 31 1 2 1 9 3 4 2 2 2 368 1
10 31 1 2 1 10 3 4 2 2 2 372 1
10 31 1 2 1 11 3 4 2 2 2 353 1
10 31 1 2 1 12 3 4 2 2 2 486 1
10 31 1 2 1 13 1 2 2 2 1 374 0
10 31 1 2 1 14 1 2 2 2 2 570 1
10 31 1 2 1 15 1 1 1 2 1 503 1
10 31 1 2 1 16 3 4 1 2 1 366 1
10 31 1 2 1 17 1 1 2 2 2 386 1
10 31 1 2 1 18 3 4 2 2 2 382 1
10 31 1 2 1 19 1 1 1 2 1 426 0
10 31 1 2 1 20 3 4 1 2 1 444 1
10 31 1 2 1 21 1 1 2 2 2 422 1
10 31 1 2 1 22 3 4 1 2 1 400 1
10 31 1 2 1 23 1 2 1 2 1 492 1
10 31 1 2 1 24 1 2 2 2 2 467 1
10 31 1 2 1 25 3 4 1 2 1 484 1
10 31 1 2 1 26 1 2 1 2 1 411 1
10 31 1 2 1 27 1 1 1 2 1 406 1
10 31 1 2 1 28 1 1 1 2 1 402 1
10 31 1 2 1 29 1 2 1 2 1 413 1
10 31 1 2 1 30 1 2 1 2 1 552 1
10 31 1 2 1 31 1 1 2 2 2 477 1
10 31 1 2 1 32 3 4 1 2 1 453 1
10 31 1 2 1 33 3 4 2 2 2 982 1
10 31 1 2 1 34 1 1 1 2 1 474 1
10 31 1 2 1 35 1 2 1 2 1 562 0
10 31 1 2 1 36 3 4 1 2 1 463 1
10 31 1 2 1 37 3 4 2 2 2 392 1
10 31 1 2 1 38 3 4 2 2 2 364 1
10 31 1 2 1 39 1 1 1 2 1 368 1
10 31 1 2 1 40 1 2 2 2 2 429 0
10 31 1 2 1 41 3 4 2 2 2 399 1
10 31 1 2 1 42 3 4 2 2 2 474 1
10 31 1 2 1 43 1 2 1 2 1 595 1
10 31 1 2 1 44 3 4 2 2 2 486 1
10 31 1 2 1 45 1 1 2 2 2 430 0
10 31 1 2 1 46 1 2 2 2 2 464 1
10 31 1 2 1 47 3 4 2 2 2 393 1
10 31 1 2 1 48 1 1 1 2 1 389 1
10 31 1 2 1 49 3 4 2 2 2 408 1
10 31 1 2 1 50 3 4 2 2 2 507 1
10 31 1 2 1 51 1 1 1 2 1 578 1
10 31 1 2 1 52 3 4 1 2 1 374 1
10 31 1 2 1 53 3 4 1 2 1 387 1
10 31 1 2 1 54 3 4 1 2 1 454 1
10 31 1 2 1 55 3 4 1 2 1 328 1
10 31 1 2 1 56 1 1 2 2 2 502 1
10 31 1 2 1 57 1 2 2 2 1 453 0
10 31 1 2 1 58 1 2 2 2 2 558 1
10 31 1 2 1 59 3 4 2 2 2 403 1
10 31 1 2 1 60 1 2 1 2 1 486 1
10 31 1 2 2 1 1 1 2 2 2 613 1
10 31 1 2 2 2 3 4 1 2 1 504 1
10 31 1 2 2 3 1 2 2 2 2 432 1
10 31 1 2 2 4 3 4 2 2 2 417 1
10 31 1 2 2 5 1 1 2 2 2 404 1
10 31 1 2 2 6 1 1 1 2 1 399 1
10 31 1 2 2 7 1 1 1 2 1 482 1
10 31 1 2 2 8 1 2 1 2 1 642 1
10 31 1 2 2 9 3 4 1 2 1 420 1
10 31 1 2 2 10 1 2 1 2 1 486 0
10 31 1 2 2 11 1 2 1 2 1 398 1
10 31 1 2 2 12 1 1 2 2 2 521 1
10 31 1 2 2 13 1 2 2 2 2 496 1
10 31 1 2 2 14 3 4 1 2 1 399 1
10 31 1 2 2 15 1 1 1 2 1 419 1
10 31 1 2 2 16 1 2 1 2 1 381 1
10 31 1 2 2 17 3 4 1 2 1 449 1
10 31 1 2 2 18 3 4 1 2 1 403 1
10 31 1 2 2 19 3 4 1 2 1 462 1
10 31 1 2 2 20 1 1 1 2 1 375 1
10 31 1 2 2 21 1 2 2 2 2 403 1
10 31 1 2 2 22 1 2 1 2 1 462 1
10 31 1 2 2 23 1 2 1 2 1 431 1
10 31 1 2 2 24 1 1 1 2 1 457 1
10 31 1 2 2 25 1 1 2 2 2 466 1
10 31 1 2 2 26 3 4 1 2 1 362 1
10 31 1 2 2 27 3 4 1 2 1 487 1
10 31 1 2 2 28 1 1 2 2 2 375 1
10 31 1 2 2 29 1 2 1 2 1 532 1
10 31 1 2 2 30 3 4 1 2 1 369 1
10 31 1 2 2 31 3 4 2 2 1 366 0
10 31 1 2 2 32 1 1 1 2 1 578 1
10 31 1 2 2 33 3 4 1 2 1 447 1
10 31 1 2 2 34 1 2 2 2 2 464 1
10 31 1 2 2 35 1 2 1 2 1 433 1
10 31 1 2 2 36 1 1 1 2 1 411 1
10 31 1 2 2 37 3 4 2 2 2 502 1
10 31 1 2 2 38 1 1 2 2 2 453 1
10 31 1 2 2 39 1 1 1 2 1 494 1
10 31 1 2 2 40 3 4 2 2 2 454 1
10 31 1 2 2 41 1 2 2 2 2 543 1
10 31 1 2 2 42 3 4 2 2 2 404 1
10 31 1 2 2 43 1 1 1 2 1 464 1
10 31 1 2 2 44 3 4 1 2 1 377 1
10 31 1 2 2 45 3 4 1 2 1 429 1
10 31 1 2 2 46 1 1 2 2 2 719 1
10 31 1 2 2 47 3 4 1 2 1 381 1
10 31 1 2 2 48 1 2 1 2 2 514 0
10 31 1 2 2 49 1 2 2 2 2 488 1
10 31 1 2 2 50 3 4 2 2 2 472 1
10 31 1 2 2 51 3 4 2 2 2 409 1
10 31 1 2 2 52 1 1 1 2 1 412 1
10 31 1 2 2 53 1 1 1 2 1 359 1
10 31 1 2 2 54 1 2 1 2 2 563 0
10 31 1 2 2 55 1 2 2 2 2 472 1
10 31 1 2 2 56 1 1 1 2 1 585 1
10 31 1 2 2 57 1 2 1 2 1 413 1
10 31 1 2 2 58 1 1 2 2 2 456 1
10 31 1 2 2 59 1 2 1 2 1 440 1
10 31 1 2 2 60 1 1 2 2 2 530 1
10 31 1 2 3 1 1 1 1 2 1 456 1
10 31 1 2 3 2 1 2 1 2 1 633 1
10 31 1 2 3 3 3 4 2 2 2 499 1
10 31 1 2 3 4 1 1 2 2 2 466 1
10 31 1 2 3 5 3 4 2 2 2 435 1
10 31 1 2 3 6 3 4 1 2 1 429 1
10 31 1 2 3 7 1 2 2 2 2 471 1
10 31 1 2 3 8 1 1 1 2 1 423 1
10 31 1 2 3 9 3 4 1 2 1 458 1
10 31 1 2 3 10 3 4 2 2 2 530 1
10 31 1 2 3 11 1 1 2 2 2 417 1
10 31 1 2 3 12 3 4 2 2 2 411 1
10 31 1 2 3 13 1 2 2 2 1 454 0
10 31 1 2 3 14 3 4 1 2 1 447 1
10 31 1 2 3 15 1 1 2 2 2 433 1
10 31 1 2 3 16 1 2 1 2 1 411 1
10 31 1 2 3 17 3 4 2 2 2 461 1
10 31 1 2 3 18 1 2 2 2 2 550 1
10 31 1 2 3 19 1 1 2 2 2 427 1
10 31 1 2 3 20 1 1 2 2 2 390 1
10 31 1 2 3 21 1 2 1 2 1 442 1
10 31 1 2 3 22 1 1 1 2 1 419 1
10 31 1 2 3 23 1 2 2 2 2 654 1
10 31 1 2 3 24 1 2 2 2 2 583 1
10 31 1 2 3 25 1 2 2 2 2 507 1
10 31 1 2 3 26 3 4 2 2 2 490 1
10 31 1 2 3 27 1 2 1 2 1 473 1
10 31 1 2 3 28 3 4 2 2 2 506 1
10 31 1 2 3 29 1 2 2 2 2 489 0
10 31 1 2 3 30 3 4 2 2 2 497 1
10 31 1 2 3 31 1 2 1 2 1 552 1
10 31 1 2 3 32 3 4 2 2 2 421 0
10 31 1 2 3 33 3 4 1 2 1 472 1
10 31 1 2 3 34 3 4 1 2 1 408 1
10 31 1 2 3 35 1 1 2 2 2 475 1
10 31 1 2 3 36 1 1 2 2 2 452 1
10 31 1 2 3 37 1 2 1 2 1 517 1
10 31 1 2 3 38 3 4 2 2 2 491 1
10 31 1 2 3 39 1 2 2 2 2 507 1
10 31 1 2 3 40 1 2 2 2 2 418 1
10 31 1 2 3 41 1 2 1 2 1 452 1
10 31 1 2 3 42 3 4 1 2 1 429 1
10 31 1 2 3 43 1 1 1 2 1 448 1
10 31 1 2 3 44 1 1 1 2 1 481 1
10 31 1 2 3 45 1 2 1 2 1 441 1
10 31 1 2 3 46 3 4 2 2 2 483 1
10 31 1 2 3 47 3 4 2 2 2 403 1
10 31 1 2 3 48 1 1 1 2 1 422 1
10 31 1 2 3 49 1 2 2 2 2 584 1
10 31 1 2 3 50 3 4 1 2 1 524 1
10 31 1 2 3 51 1 1 2 2 1 531 0
10 31 1 2 3 52 1 1 2 2 2 521 1
10 31 1 2 3 53 3 4 1 2 1 623 1
10 31 1 2 3 54 1 1 2 2 2 609 1
10 31 1 2 3 55 3 4 1 2 1 516 1
10 31 1 2 3 56 1 2 2 2 2 475 1
10 31 1 2 3 57 3 4 1 2 1 539 1
10 31 1 2 3 58 1 2 2 2 2 497 1
10 31 1 2 3 59 1 2 2 2 2 456 1
10 31 1 2 3 60 1 2 1 2 1 545 1
11 30 1 1 0 1 1 2 2 1 1 2285 1
11 30 1 1 0 2 1 1 1 1 2 1237 1
11 30 1 1 0 3 1 2 1 1 2 599 1
11 30 1 1 0 4 1 2 2 1 1 498 1
11 30 1 1 0 5 1 1 1 1 2 458 1
11 30 1 1 0 6 1 1 2 1 1 434 1
11 30 1 1 0 7 1 2 2 1 1 660 1
11 30 1 1 0 8 1 1 1 1 2 589 1
11 30 1 1 0 9 3 4 1 1 2 505 1
11 30 1 1 0 10 1 2 1 1 2 488 1
11 30 1 1 1 1 1 1 1 1 2 746 1
11 30 1 1 1 2 1 1 1 1 2 487 1
11 30 1 1 1 3 1 2 1 1 2 455 1
11 30 1 1 1 4 1 1 2 1 1 456 1
11 30 1 1 1 5 3 4 2 1 1 425 1
11 30 1 1 1 6 3 4 1 1 2 420 1
11 30 1 1 1 7 1 2 2 1 1 462 1
11 30 1 1 1 8 1 2 1 1 2 527 1
11 30 1 1 1 9 3 4 1 1 2 429 1
11 30 1 1 1 10 1 1 1 1 2 439 1
11 30 1 1 1 11 1 1 1 1 2 425 1
11 30 1 1 1 12 3 4 1 1 2 468 1
11 30 1 1 1 13 1 2 2 1 1 492 1
11 30 1 1 1 14 3 4 1 1 2 428 1
11 30 1 1 1 15 3 4 2 1 1 470 1
11 30 1 1 1 16 3 4 2 1 1 414 1
11 30 1 1 1 17 1 1 2 1 1 425 1
11 30 1 1 1 18 3 4 1 1 2 435 1
11 30 1 1 1 19 1 1 2 1 1 477 1
11 30 1 1 1 20 1 1 2 1 1 501 1
11 30 1 1 1 21 1 2 2 1 1 533 1
11 30 1 1 1 22 3 4 1 1 2 426 1
11 30 1 1 1 23 3 4 2 1 1 445 1
11 30 1 1 1 24 3 4 1 1 2 486 1
11 30 1 1 1 25 1 2 2 1 1 574 1
11 30 1 1 1 26 1 2 1 1 2 410 1
11 30 1 1 1 27 1 2 1 1 2 445 1
11 30 1 1 1 28 1 2 1 1 2 407 1
11 30 1 1 1 29 3 4 1 1 2 410 1
11 30 1 1 1 30 1 2 1 1 2 380 1
11 30 1 1 1 31 3 4 1 1 2 433 1
11 30 1 1 1 32 1 1 1 1 2 379 1
11 30 1 1 1 33 1 2 1 1 2 439 1
11 30 1 1 1 34 1 2 1 1 2 393 1
11 30 1 1 1 35 1 2 1 1 2 428 1
11 30 1 1 1 36 1 2 2 1 2 390 0
11 30 1 1 1 37 3 4 2 1 1 490 1
11 30 1 1 1 38 1 2 1 1 2 473 1
11 30 1 1 1 39 3 4 1 1 2 410 1
11 30 1 1 1 40 1 2 2 1 1 476 1
11 30 1 1 1 41 1 1 2 1 1 413 1
11 30 1 1 1 42 3 4 1 1 2 432 1
11 30 1 1 1 43 1 1 2 1 1 465 1
11 30 1 1 1 44 1 2 2 1 1 546 1
11 30 1 1 1 45 3 4 2 1 1 448 1
11 30 1 1 1 46 1 2 1 1 2 489 1
11 30 1 1 1 47 3 4 2 1 1 465 1
11 30 1 1 1 48 1 2 1 1 2 457 1
11 30 1 1 1 49 1 2 1 1 2 442 1
11 30 1 1 1 50 3 4 1 1 2 468 1
11 30 1 1 1 51 1 1 1 1 2 396 1
11 30 1 1 1 52 1 1 2 1 1 392 1
11 30 1 1 1 53 1 1 2 1 1 395 1
11 30 1 1 1 54 1 1 1 1 2 487 1
11 30 1 1 1 55 3 4 2 1 1 455 1
11 30 1 1 1 56 3 4 2 1 1 536 1
11 30 1 1 1 57 1 2 2 1 1 590 1
11 30 1 1 1 58 1 2 1 1 2 433 1
11 30 1 1 1 59 3 4 2 1 1 467 1
11 30 1 1 1 60 3 4 2 1 1 396 1
11 30 1 1 2 1 3 4 2 1 1 494 1
11 30 1 1 2 2 3 4 1 1 2 501 1
11 30 1 1 2 3 1 1 2 1 1 445 1
11 30 1 1 2 4 1 2 2 1 1 366 1
11 30 1 1 2 5 1 2 2 1 1 555 1
11 30 1 1 2 6 1 2 2 1 1 568 1
11 30 1 1 2 7 1 1 1 1 2 428 1
11 30 1 1 2 8 3 4 2 1 1 503 1
11 30 1 1 2 9 3 4 1 1 2 454 1
11 30 1 1 2 10 1 1 2 1 1 463 1
11 30 1 1 2 11 1 1 2 1 1 496 1
11 30 1 1 2 12 1 2 1 1 2 519 1
11 30 1 1 2 13 3 4 1 1 2 438 1
11 30 1 1 2 14 1 1 2 1 1 400 1
11 30 1 1 2 15 3 4 2 1 1 451 1
11 30 1 1 2 16 3 4 2 1 1 372 1
11 30 1 1 2 17 1 2 2 1 1 529 1
11 30 1 1 2 18 3 4 2 1 1 351 1
11 30 1 1 2 19 1 1 2 1 1 348 1
11 30 1 1 2 20 3 4 1 1 2 425 1
11 30 1 1 2 21 1 2 2 1 1 444 1
11 30 1 1 2 22 1 2 1 1 2 453 1
11 30 1 1 2 23 1 1 2 1 1 406 1
11 30 1 1 2 24 1 2 2 1 1 473 1
11 30 1 1 2 25 1 1 1 1 2 410 1
11 30 1 1 2 26 1 2 1 1 2 453 1
11 30 1 1 2 27 3 4 2 1 1 406 1
11 30 1 1 2 28 1 2 1 1 2 425 1
11 30 1 1 2 29 3 4 2 1 1 499 1
11 30 1 1 2 30 3 4 1 1 2 442 1
11 30 1 1 2 31 3 4 2 1 1 428 1
11 30 1 1 2 32 3 4 2 1 1 366 1
11 30 1 1 2 33 1 1 2 1 1 427 1
11 30 1 1 2 34 3 4 1 1 2 397 1
11 30 1 1 2 35 1 1 1 1 2 440 1
11 30 1 1 2 36 1 2 2 1 1 402 1
11 30 1 1 2 37 3 4 2 1 1 365 1
11 30 1 1 2 38 3 4 1 1 2 410 1
11 30 1 1 2 39 1 2 2 1 1 389 1
11 30 1 1 2 40 3 4 1 1 2 400 1
11 30 1 1 2 41 1 2 2 1 1 380 1
11 30 1 1 2 42 1 2 2 1 1 408 1
11 30 1 1 2 43 3 4 1 1 2 395 1
11 30 1 1 2 44 3 4 1 1 2 422 1
11 30 1 1 2 45 3 4 1 1 2 369 1
11 30 1 1 2 46 1 1 2 1 1 397 0
11 30 1 1 2 47 1 1 1 1 2 441 1
11 30 1 1 2 48 1 1 1 1 2 402 1
11 30 1 1 2 49 1 1 2 1 1 382 1
11 30 1 1 2 50 1 1 1 1 2 385 1
11 30 1 1 2 51 3 4 2 1 1 373 1
11 30 1 1 2 52 1 1 1 1 2 394 1
11 30 1 1 2 53 3 4 1 1 2 381 1
11 30 1 1 2 54 1 1 2 1 1 441 1
11 30 1 1 2 55 1 2 2 1 1 427 1
11 30 1 1 2 56 1 1 2 1 1 445 1
11 30 1 1 2 57 1 2 1 1 2 359 1
11 30 1 1 2 58 1 1 2 1 1 347 1
11 30 1 1 2 59 3 4 2 1 1 369 1
11 30 1 1 2 60 3 4 1 1 2 366 1
11 30 1 1 3 1 3 4 1 1 2 468 1
11 30 1 1 3 2 1 1 2 1 1 380 1
11 30 1 1 3 3 1 1 2 1 1 353 1
11 30 1 1 3 4 1 2 1 1 2 398 1
11 30 1 1 3 5 1 1 2 1 1 425 1
11 30 1 1 3 6 1 1 1 1 2 460 1
11 30 1 1 3 7 1 2 2 1 1 381 1
11 30 1 1 3 8 3 4 1 1 2 449 1
11 30 1 1 3 9 3 4 1 1 2 426 1
11 30 1 1 3 10 3 4 2 1 1 396 1
11 30 1 1 3 11 1 2 2 1 1 488 1
11 30 1 1 3 12 1 1 1 1 2 384 1
11 30 1 1 3 13 1 1 2 1 1 499 1
11 30 1 1 3 14 3 4 1 1 2 403 1
11 30 1 1 3 15 1 2 1 1 2 430 1
11 30 1 1 3 16 3 4 2 1 1 560 1
11 30 1 1 3 17 1 2 2 1 1 421 1
11 30 1 1 3 18 3 4 1 1 2 431 1
11 30 1 1 3 19 1 1 2 1 1 378 1
11 30 1 1 3 20 1 1 2 1 1 430 1
11 30 1 1 3 21 1 2 1 1 2 336 1
11 30 1 1 3 22 1 2 1 1 1 390 0
11 30 1 1 3 23 1 1 1 1 2 609 1
11 30 1 1 3 24 1 2 2 1 1 396 1
11 30 1 1 3 25 3 4 1 1 2 368 1
11 30 1 1 3 26 3 4 1 1 2 340 1
11 30 1 1 3 27 3 4 1 1 2 370 1
11 30 1 1 3 28 1 1 1 1 2 518 1
11 30 1 1 3 29 1 2 2 1 1 373 1
11 30 1 1 3 30 1 1 2 1 1 433 1
11 30 1 1 3 31 1 1 2 1 1 371 1
11 30 1 1 3 32 3 4 1 1 2 384 1
11 30 1 1 3 33 1 2 2 1 1 436 1
11 30 1 1 3 34 1 1 1 1 2 398 1
11 30 1 1 3 35 1 1 2 1 1 417 1
11 30 1 1 3 36 1 2 2 1 1 340 1
11 30 1 1 3 37 1 2 2 1 1 362 1
11 30 1 1 3 38 3 4 2 1 1 407 1
11 30 1 1 3 39 1 2 2 1 1 417 1
11 30 1 1 3 40 3 4 2 1 1 372 1
11 30 1 1 3 41 3 4 2 1 1 336 1
11 30 1 1 3 42 1 1 2 1 1 334 1
11 30 1 1 3 43 1 1 2 1 1 356 1
11 30 1 1 3 44 1 2 1 1 2 417 1
11 30 1 1 3 45 1 1 2 1 1 388 1
11 30 1 1 3 46 1 2 1 1 1 336 0
11 30 1 1 3 47 1 2 2 1 1 406 1
11 30 1 1 3 48 1 1 1 1 2 401 1
11 30 1 1 3 49 3 4 1 1 2 396 1
11 30 1 1 3 50 1 2 1 1 2 368 1
11 30 1 1 3 51 1 1 2 1 1 380 1
11 30 1 1 3 52 1 2 2 1 1 408 1
11 30 1 1 3 53 1 2 1 1 2 355 1
11 30 1 1 3 54 3 4 2 1 1 384 1
11 30 1 1 3 55 1 1 2 1 1 516 1
11 30 1 1 3 56 1 1 2 1 1 459 1
11 30 1 1 3 57 3 4 1 1 2 444 1
11 30 1 1 3 58 3 4 2 1 1 429 1
11 30 1 1 3 59 3 4 1 1 2 431 1
11 30 1 1 3 60 3 4 2 1 1 361 1
11 30 1 1 0 1 1 1 2 2 1 511 1
11 30 1 1 0 2 3 4 2 2 1 398 1
11 30 1 1 0 3 3 4 1 2 2 401 1
11 30 1 1 0 4 1 1 1 2 2 541 1
11 30 1 1 0 5 1 1 2 2 1 426 1
11 30 1 1 0 6 3 4 1 2 2 420 1
11 30 1 1 0 7 3 4 2 2 1 495 1
11 30 1 1 0 8 1 1 2 2 1 486 1
11 30 1 1 0 9 3 4 1 2 2 398 1
11 30 1 1 0 10 1 1 1 2 2 577 1
11 30 1 1 1 1 3 4 1 2 2 436 1
11 30 1 1 1 2 1 2 2 2 1 486 1
11 30 1 1 1 3 1 2 2 2 1 398 1
11 30 1 1 1 4 3 4 2 2 1 418 1
11 30 1 1 1 5 1 2 2 2 1 572 1
11 30 1 1 1 6 1 1 1 2 2 497 1
11 30 1 1 1 7 3 4 1 2 2 384 1
11 30 1 1 1 8 3 4 1 2 2 404 1
11 30 1 1 1 9 1 2 1 2 2 487 1
11 30 1 1 1 10 3 4 1 2 2 407 1
11 30 1 1 1 11 3 4 1 2 2 338 1
11 30 1 1 1 12 1 1 1 2 2 456 1
11 30 1 1 1 13 3 4 1 2 2 369 1
11 30 1 1 1 14 3 4 1 2 2 414 1
11 30 1 1 1 15 3 4 1 2 2 384 1
11 30 1 1 1 16 1 1 1 2 2 436 1
11 30 1 1 1 17 1 2 2 2 2 390 0
11 30 1 1 1 18 1 2 2 2 1 410 1
11 30 1 1 1 19 1 1 1 2 2 405 1
11 30 1 1 1 20 1 2 1 2 2 432 1
11 30 1 1 1 21 1 1 2 2 1 450 1
11 30 1 1 1 22 1 2 2 2 1 651 1
11 30 1 1 1 23 1 2 2 2 1 420 1
11 30 1 1 1 24 1 1 2 2 1 423 1
11 30 1 1 1 25 1 2 1 2 2 473 1
11 30 1 1 1 26 1 2 2 2 1 513 1
11 30 1 1 1 27 1 2 1 2 2 488 1
11 30 1 1 1 28 3 4 1 2 2 480 1
11 30 1 1 1 29 3 4 2 2 1 456 1
11 30 1 1 1 30 1 2 2 2 1 561 1
11 30 1 1 1 31 1 2 2 2 1 438 1
11 30 1 1 1 32 1 1 2 2 1 424 1
11 30 1 1 1 33 1 1 2 2 1 402 1
11 30 1 1 1 34 1 2 2 2 1 413 1
11 30 1 1 1 35 1 2 2 2 1 440 1
11 30 1 1 1 36 1 1 2 2 1 410 1
11 30 1 1 1 37 1 2 2 2 2 477 0
11 30 1 1 1 38 1 2 2 2 1 557 1
11 30 1 1 1 39 1 2 2 2 1 490 1
11 30 1 1 1 40 1 2 1 2 2 473 1
11 30 1 1 1 41 1 1 1 2 2 472 1
11 30 1 1 1 42 1 1 1 2 2 458 1
11 30 1 1 1 43 1 1 1 2 2 387 1
11 30 1 1 1 44 1 2 2 2 1 415 1
11 30 1 1 1 45 1 1 1 2 2 417 1
11 30 1 1 1 46 1 1 1 2 2 452 1
11 30 1 1 1 47 1 1 2 2 1 429 1
11 30 1 1 1 48 1 1 2 2 1 439 1
11 30 1 1 1 49 1 2 1 2 2 473 1
11 30 1 1 1 50 1 2 1 2 2 482 1
11 30 1 1 1 51 1 1 2 2 1 433 1
11 30 1 1 1 52 3 4 2 2 1 427 1
11 30 1 1 1 53 1 1 2 2 1 454 1
11 30 1 1 1 54 1 1 2 2 1 383 1
11 30 1 1 1 55 1 1 2 2 1 411 1
11 30 1 1 1 56 1 2 1 2 2 454 1
11 30 1 1 1 57 1 2 1 2 2 487 1
11 30 1 1 1 58 1 1 1 2 2 399 1
11 30 1 1 1 59 3 4 1 2 2 442 1
11 30 1 1 1 60 1 2 1 2 2 420 1
11 30 1 1 2 1 1 1 2 2 1 523 1
11 30 1 1 2 2 1 1 1 2 2 394 1
11 30 1 1 2 3 1 2 1 2 2 517 1
11 30 1 1 2 4 3 4 2 2 1 452 1
11 30 1 1 2 5 3 4 1 2 2 429 1
11 30 1 1 2 6 1 2 1 2 2 367 1
11 30 1 1 2 7 3 4 2 2 1 380 1
11 30 1 1 2 8 3 4 1 2 2 408 1
11 30 1 1 2 9 3 4 1 2 2 363 1
11 30 1 1 2 10 3 4 1 2 2 392 1
11 30 1 1 2 11 1 2 2 2 1 483 1
11 30 1 1 2 12 1 1 2 2 1 419 1
11 30 1 1 2 13 1 1 1 2 2 446 1
11 30 1 1 2 14 1 2 1 2 2 559 1
11 30 1 1 2 15 3 4 1 2 2 396 1
11 30 1 1 2 16 1 2 2 2 1 543 1
11 30 1 1 2 17 3 4 1 2 2 437 1
11 30 1 1 2 18 1 2 1 2 2 415 1
11 30 1 1 2 19 3 4 2 2 1 449 1
11 30 1 1 2 20 1 2 2 2 2 339 0
11 30 1 1 2 21 1 2 2 2 1 488 1
11 30 1 1 2 22 1 1 1 2 2 464 1
11 30 1 1 2 23 3 4 2 2 1 417 1
11 30 1 1 2 24 1 1 1 2 2 412 1
11 30 1 1 2 25 1 2 1 2 2 463 1
11 30 1 1 2 26 1 1 1 2 2 415 1
11 30 1 1 2 27 1 2 1 2 2 346 1
11 30 1 1 2 28 1 2 1 2 2 392 1
11 30 1 1 2 29 1 2 1 2 2 379 1
11 30 1 1 2 30 3 4 2 2 1 439 1
11 30 1 1 2 31 1 2 1 2 2 433 1
11 30 1 1 2 32 3 4 2 2 1 443 1
11 30 1 1 2 33 1 1 2 2 2 477 0
11 30 1 1 2 34 1 1 2 2 1 445 1
11 30 1 1 2 35 3 4 2 2 1 406 1
11 30 1 1 2 36 1 2 2 2 1 625 1
11 30 1 1 2 37 3 4 2 2 1 404 1
11 30 1 1 2 38 3 4 2 2 1 423 1
11 30 1 1 2 39 1 1 1 2 2 465 1
11 30 1 1 2 40 1 2 2 2 1 578 1
11 30 1 1 2 41 3 4 2 2 1 406 1
11 30 1 1 2 42 1 2 1 2 2 537 1
11 30 1 1 2 43 1 2 2 2 1 455 1
